名称,注释,processed_text,vector,vector_norm,score
有,通“又”，跟在数词后面表示约数。,['通又跟在数词后面表示约数'],"[-4.9735666e-03 -1.2833046e-03  3.2806373e-03 -6.4140330e-03
 -9.7015891e-03 -9.2602335e-03  9.0206973e-03  5.3716935e-03
 -4.7882269e-03 -8.3296420e-03  1.2939513e-03  2.8780627e-03
 -1.2452841e-03  1.2708711e-03 -4.3213032e-03  4.7913659e-03
  1.4751852e-03  8.8778250e-03 -9.9765137e-03 -5.2695703e-03
 -9.1028418e-03 -3.4791828e-04 -7.8573059e-03  5.0312411e-03
 -6.3968552e-03 -5.9528374e-03  5.0709103e-03 -8.1597688e-03
  1.4552021e-03 -7.2395410e-03  9.8624220e-03  8.6337589e-03
  1.7689526e-03  5.7885037e-03  4.5962157e-03 -5.9917830e-03
  9.7569469e-03 -9.6822055e-03  8.0492580e-03  2.7563798e-03
 -3.0551220e-03 -3.5618627e-03  9.0719536e-03 -5.4409085e-03
  8.1868721e-03 -6.0088872e-03  8.3913766e-03 -5.5549381e-04
  7.9425992e-03 -3.1549716e-03  5.9792148e-03  8.8043455e-03
  2.5438380e-03  1.3177490e-03  5.0391923e-03  8.0025224e-03
  8.5680140e-03  8.4927725e-03  7.0525263e-03  8.0026500e-03
  8.5997405e-03 -3.3091306e-05 -1.0037315e-03  1.6657913e-03
  3.2734870e-06  6.8517687e-04 -8.6009372e-03 -9.5947310e-03
 -2.3146761e-03  8.9282002e-03 -3.6475873e-03 -6.9781933e-03
  4.8793829e-03  1.0691178e-03  1.8510211e-03  3.6529566e-03
  3.5206736e-03  5.7261218e-03  1.2343001e-03  8.4446312e-04
  9.0452507e-03  2.7822172e-03 -4.7028554e-03  6.5421867e-03
  5.2133119e-03  2.8705669e-03 -3.1378341e-03  3.3368361e-03
  6.3642981e-03  7.0810402e-03  9.4116566e-04 -8.5317669e-03
  2.5776148e-04  3.7042022e-04  3.9429818e-03 -9.4689596e-03
  9.7078709e-03 -6.9722771e-03  5.7614399e-03 -9.4298720e-03]",0.060998697,9
临崩寄臣以大事,刘备在临死的时候，把国家大事托付给诸葛亮，并且对刘禅说：“汝与丞相从事，事之如父。”临：将要，临近。,['刘备在临死的时候把国家大事托付给诸葛亮并且对刘禅说汝与丞相从事事之如父临将要临近'],"[ 0.00964853  0.00732483  0.00126166 -0.00340524 -0.00045066  0.00042262
 -0.00640921  0.00574516  0.0023714   0.00377794 -0.00725502  0.00852629
  0.00050825 -0.00020393 -0.00907161  0.00404876  0.00676344  0.00735509
 -0.00641753 -0.00785606 -0.00552371 -0.0006029  -0.00833798 -0.00824012
 -0.00191757  0.00113929 -0.00950655 -0.00373293  0.00064478  0.00680997
  0.00173499 -0.00063238 -0.00748139 -0.00674209 -0.00069443  0.00746758
  0.00544287 -0.00148269  0.00117231 -0.00960578 -0.0013845  -0.00462622
  0.00580931 -0.00233801 -0.00476407 -0.00947511 -0.00120031 -0.00719777
 -0.00168522 -0.00406982 -0.00237414 -0.00324834 -0.00815647 -0.00124841
  0.00169094 -0.00404764 -0.00764145 -0.00358664 -0.00904713 -0.00075842
  0.005883   -0.00296135  0.00316176  0.00499572  0.00846843  0.00562142
  0.00950855 -0.00964668 -0.00796267 -0.00675816 -0.00746771 -0.00796362
 -0.00778817 -0.00294263  0.00139616 -0.00287479 -0.00881625  0.00498586
  0.00090089  0.0045904   0.00719534  0.00764829 -0.00080465  0.00365996
 -0.00512358  0.00191068  0.00453827  0.00988666 -0.00318749  0.00283933
 -0.00573635 -0.00221057  0.0081251  -0.00390466 -0.00118858 -0.00928497
 -0.00947678  0.00888277 -0.00570292  0.00505279]",0.057608556,9
夙夜忧叹,早晚忧虑叹息。,['早晚忧虑叹息'],"[-6.9636069e-03 -2.4585116e-03 -8.0229370e-03  7.5005279e-03
  6.1274157e-03  5.2584694e-03  8.3778575e-03 -6.9653272e-04
 -9.3127284e-03  9.1156662e-03 -4.9285362e-03  7.8479899e-03
  5.5338596e-03 -1.0790766e-03 -7.6642158e-03 -1.4598024e-03
  6.2535368e-03 -6.9660828e-03  1.4420962e-03 -7.9518585e-03
  8.7213479e-03 -2.8557885e-03  9.4373021e-03 -5.7080747e-03
 -9.7177243e-03 -8.6279036e-03 -4.0748348e-03  4.7095944e-03
 -2.4193883e-04  9.2235124e-03  3.1092144e-03  3.7477673e-03
  2.9963492e-03  8.1486488e-03 -2.3967146e-03  7.4073388e-03
 -9.5367134e-03  2.9210865e-03 -6.8166968e-04  4.5225740e-04
  6.8430100e-03 -2.8419732e-03 -2.3567795e-03 -1.0047674e-04
 -4.9769162e-04 -3.5749613e-03  6.2444829e-03 -6.5586674e-03
  7.8919996e-03 -9.3460083e-05  2.6088404e-03  3.2231498e-03
 -2.8165340e-04  1.7063022e-03 -3.1406546e-03  4.7564553e-03
  2.4301052e-04 -3.2805956e-03 -8.7145744e-03 -9.9980794e-03
  3.1277776e-04 -5.7468102e-03 -1.1096597e-03 -4.2060935e-03
 -8.6388253e-03  1.0620963e-03  5.9110904e-03 -2.2109700e-03
 -7.1708169e-03  3.1534373e-03 -3.8468599e-04 -5.5211424e-03
 -1.1056293e-03 -6.3965440e-04 -3.1830894e-03 -9.9550774e-03
  7.6385941e-03  3.7260079e-03 -2.5292134e-03  7.3071741e-03
  4.5459031e-04  7.1731522e-03 -1.5475631e-03  7.4936678e-03
 -4.2631626e-05 -6.0773613e-03 -4.7158506e-03  9.6284244e-03
  5.8106182e-04  1.0274005e-03  8.4502874e-03 -6.2884046e-03
 -1.7638588e-03 -8.1789196e-03 -6.6747544e-03 -8.5804872e-03
  3.9306106e-03  2.7393461e-03  5.6154132e-03  2.5717581e-03]",0.05616303,9
泸,水名，即如今的金沙江。,['水名即如今的金沙江'],"[ 0.00211352  0.00573516 -0.00211641  0.0031723   0.00844376  0.00038807
  0.00629458 -0.00674357  0.00657582  0.00468948  0.00508035 -0.00991878
 -0.00042944  0.00320611 -0.00582599 -0.00669379  0.00636391 -0.00682375
 -0.0051825   0.00812184 -0.0070203   0.00854537  0.00065462  0.00440571
 -0.00301244 -0.00542773 -0.00894753 -0.00061247 -0.00510224 -0.00307603
  0.00811145 -0.00764791 -0.00630928 -0.00526368 -0.00660374 -0.00884062
 -0.00111004  0.00944598  0.00803654 -0.0052741  -0.00813751 -0.00225739
 -0.00926678 -0.00506774 -0.00594781  0.00302512 -0.00756904  0.00125059
  0.0022869   0.00531332 -0.0020204  -0.00977166  0.00522167 -0.00590649
  0.00488576  0.00197475  0.00881742  0.00153134 -0.00182746  0.00648877
 -0.00706992 -0.00838906  0.00378917 -0.00257695 -0.00418384 -0.00192488
 -0.00987509  0.00026054 -0.00105665 -0.00297142  0.00250064  0.00469339
  0.00634261 -0.00791375 -0.00498899 -0.00878747 -0.00894904 -0.00373006
 -0.00127371 -0.00821263 -0.00537632 -0.00215177  0.00634269  0.00156861
  0.00831469 -0.00831621 -0.00457587 -0.00080408  0.00880018  0.00110635
  0.00153998  0.00129079  0.00292262 -0.00939595  0.0032544   0.00546469
  0.00528633  0.00443989 -0.00808637 -0.00405978]",0.057851333,9
不毛,不长草木，这里指人烟稀少的地方。毛，庄稼，苗。,['不长草木这里指人烟稀少的地方毛庄稼苗'],"[ 8.3489111e-03 -5.7309150e-04 -9.4367787e-03  4.7836374e-03
 -6.0451375e-03  6.6814935e-03  5.3737783e-03 -5.0456729e-03
  2.5694286e-03  5.4166410e-03 -3.5853053e-03 -1.5160334e-03
  9.1695711e-03  9.0632094e-03 -9.3929647e-03  7.5673093e-03
  9.8880492e-03 -2.8401697e-03  2.4593461e-03 -2.8033508e-03
  8.6454451e-03 -2.8328301e-04  5.6363083e-03  9.2128953e-03
  4.1102469e-03 -7.1203900e-03 -1.9258297e-03  9.7802514e-04
  2.0340765e-03  2.9542148e-03  9.4493590e-03  4.4011008e-03
  9.9138999e-03 -8.6577032e-03 -5.7544159e-03  1.9863057e-03
  3.6561727e-03 -9.9117996e-04 -6.9116484e-03 -3.2116629e-03
 -8.5275723e-03  9.4107138e-03  3.7244356e-03 -7.8794183e-03
  3.1869686e-03  4.1738357e-03 -5.6389845e-03 -5.9127915e-03
  1.0383666e-03  8.9620445e-03 -9.6462807e-03  6.2906743e-06
 -6.8649445e-03 -9.3224883e-04  3.0410015e-03 -5.0299671e-03
 -2.7760041e-03  6.7558768e-04 -6.3622212e-03  7.2865784e-03
  4.3784226e-03 -8.5585341e-03 -2.1489717e-03  3.1645298e-03
 -8.3275940e-03 -7.0689130e-03 -8.4537407e-03 -5.4985918e-03
  8.8560972e-03  7.0770490e-03  2.8857135e-03 -8.5545694e-03
  5.7432330e-03  4.6334174e-03  1.1897683e-04 -8.8429376e-03
 -1.8837297e-03  1.9086480e-04 -7.7579427e-03  2.4701594e-03
  4.8376678e-04 -7.0600295e-03 -8.2694087e-03  6.0421908e-03
 -8.3504906e-03 -5.5797850e-03  5.5801249e-03 -4.8635126e-04
 -3.0543648e-03 -5.1943767e-03 -1.1979473e-03  5.2717174e-03
 -5.9464397e-03 -4.9771736e-03 -4.9486230e-03 -4.7563482e-03
 -7.9800924e-03 -9.7564645e-03  7.5821662e-03  7.9967510e-03]",0.060326327,9
兵,武器；甲：装备。,['武器甲装备'],"[-4.2843176e-03 -9.3280617e-03 -1.8725157e-03 -3.7082720e-03
  9.0986099e-03  2.9401421e-03 -5.9781442e-03 -3.3582854e-03
 -9.9024829e-03  1.9441211e-03 -3.9883684e-03 -2.7087033e-03
  5.1764906e-03  7.5990222e-03  4.3838262e-03 -6.8204165e-03
  6.6986419e-03 -9.6317921e-03 -6.9872881e-03 -8.0060009e-03
 -2.2629309e-03  4.7984003e-04 -3.7722825e-03  1.8453730e-03
  9.2071854e-03  6.6780555e-03 -1.0548246e-03  9.0929596e-03
  1.5568960e-03 -1.9739114e-03 -6.5949499e-03  6.4739026e-03
 -9.0696029e-03 -1.8966055e-03  7.6923980e-03 -2.5868607e-03
  1.6061926e-03 -7.3461151e-03  4.9780812e-03  7.3730671e-03
 -9.3085393e-03 -3.2778550e-03  7.8927390e-03  2.9338216e-03
  1.4542341e-05  3.4330843e-04 -9.8654283e-03  9.9367499e-03
 -2.0013405e-03 -4.8873210e-03  2.7492405e-03  1.0299719e-03
 -5.9315898e-03  5.7926439e-03 -2.5034654e-03 -6.1783805e-03
  7.2357096e-03  6.4634751e-03  8.8202823e-03  1.1633944e-03
  5.1000121e-04 -7.9296194e-03  4.6488834e-03  9.3611348e-03
 -6.7963958e-04 -1.7629695e-03 -3.8131678e-03 -4.9187662e-04
 -7.6174354e-03  5.6892456e-03  1.4908862e-03  9.2927460e-03
 -6.4244042e-03 -5.0892304e-03 -6.2346505e-03 -7.2766910e-03
  2.7565670e-03  4.8946179e-03  1.3419699e-03  3.5407497e-03
 -9.3882754e-03 -1.0695899e-03 -7.7428864e-03  2.9521370e-03
 -2.6861357e-03  8.8829994e-03 -3.4343398e-03  6.8382192e-03
  4.1148700e-03  1.3643933e-03 -4.0462019e-05  8.1725344e-03
  2.3617374e-03  8.2582282e-03  3.3353854e-03  5.4231118e-03
  5.1019131e-03 -7.6287817e-03 -5.7886005e-03  1.2341774e-03]",0.057324566,9
奖率,奖赏率领。,['奖赏率领'],"[ 1.9430876e-04  2.1453369e-03  1.0656428e-03  7.5866948e-03
 -4.4216942e-03  3.2459735e-04  7.0065353e-03  2.2517943e-03
  4.2427504e-03  4.3032779e-03 -1.2656462e-03 -8.3225751e-03
  3.0442560e-03 -8.8731423e-03 -2.6608598e-03 -9.3920445e-03
 -4.6201586e-04 -7.8632915e-03  7.4139764e-03 -4.8903180e-03
  9.9182995e-03 -9.0322653e-03 -4.3121753e-03  1.9289267e-03
 -2.9974305e-03  1.4457834e-03 -3.6808443e-03 -8.9417101e-04
 -5.7273661e-03 -9.8210135e-03  6.3391984e-03  3.8365484e-04
  6.5095164e-03 -7.4726283e-03  3.6635506e-03 -9.8978868e-03
  7.6107313e-03  5.9245466e-03 -6.1174799e-03  8.2130600e-03
 -5.5800471e-03 -8.5535990e-03  1.5002858e-03  3.1799627e-03
 -8.0966009e-03 -8.9342631e-03  9.1713229e-03  1.6437746e-03
  8.7432622e-04  2.4782324e-03 -3.5071434e-03  1.7350400e-03
  1.9580829e-03  9.8060016e-03 -5.6081307e-03  2.2730266e-03
  6.3071428e-03 -6.6773319e-03 -8.9337900e-03  8.6562177e-03
  6.8380511e-03 -4.0197740e-03  5.7423450e-03  7.8851939e-04
 -5.0106836e-03 -1.3497567e-03 -4.8983647e-03  6.1347769e-03
  1.9618655e-03 -8.3199395e-03 -1.4626027e-04 -2.6477408e-03
  6.6065262e-03 -1.1456895e-03  7.6661026e-03  1.9482756e-03
 -3.8305200e-03  8.1581585e-03  2.9495358e-03 -3.9700377e-03
 -5.5998419e-03 -3.0892671e-03 -5.1345704e-03  3.4401214e-03
 -9.2826346e-03 -5.8208527e-03  3.3412231e-03  1.9765020e-04
  5.9951018e-03 -3.6055790e-03 -5.9747695e-06  2.4750018e-03
  5.4606558e-03  1.6113877e-03  9.8160943e-03  3.7182129e-03
 -7.1821786e-03 -1.4060747e-03 -8.3681298e-03 -5.3270734e-03]",0.05620232,9
庶,希望；竭：竭尽；驽（nú）钝：比喻才能平庸，这是诸葛亮自谦的话；驽：劣马，走不快的马，指才能低劣。钝：刀刃不锋利。,['希望竭竭尽驽nú钝比喻才能平庸这是诸葛亮自谦的话驽劣马走不快的马指才能低劣钝刀刃不锋利'],"[-0.0021954  -0.00970765  0.00929529  0.00203197 -0.00116118 -0.00550371
 -0.00850983 -0.00990347  0.00894438 -0.00249943  0.00459238 -0.00451736
  0.00995806  0.00365472  0.00102569 -0.0040441   0.00121062 -0.0026468
  0.00735074  0.00447825  0.00098668  0.00348309  0.00371435 -0.00678538
  0.00893076  0.00173623 -0.00578746  0.00865668 -0.00129148  0.00818704
 -0.00150687  0.00698765  0.0027264  -0.00435973 -0.00374793  0.00919178
  0.00159187 -0.00600701  0.00034962 -0.0019624   0.00158453 -0.00771732
  0.00738409  0.00131223  0.0078752   0.00445304 -0.00439387  0.00375268
 -0.00063848 -0.00985625  0.00824213  0.00964937  0.00965339 -0.0037998
 -0.00844962  0.0048277  -0.00765548  0.00853205  0.00276025  0.00560334
  0.00611649  0.00046481 -0.00209489  0.00077317  0.00983596 -0.00712454
 -0.00155245 -0.00235854  0.00486601  0.00645004 -0.00413204  0.00362367
 -0.00448113  0.00327047  0.00816847  0.00362861 -0.00457281 -0.00300916
  0.0078664   0.00960406  0.00581709 -0.00327404 -0.00182528 -0.00625739
 -0.00429557  0.00337436 -0.00648775 -0.00661616  0.00811142  0.00950546
  0.00814058  0.00151043 -0.00879589 -0.00759717  0.00157208 -0.00952763
 -0.00741021  0.00202412 -0.00292117 -0.00915701]",0.059530348,9
攘除,排除，铲除；奸凶：奸邪凶恶之人，此指曹魏政权。,['排除铲除奸凶奸邪凶恶之人此指曹魏政权'],"[-0.00806076 -0.00089184  0.00638904  0.00873659 -0.00504239 -0.00265797
 -0.00603778  0.0011618   0.00266427 -0.00983779  0.00241168 -0.00881352
  0.00039868  0.00476006 -0.00525608  0.00025792 -0.00218241 -0.00868726
 -0.00240993  0.00445681 -0.00857582 -0.00593727 -0.00054615  0.00803741
  0.00140614  0.00976081 -0.0076704   0.0089919  -0.00472889 -0.00635561
 -0.00783644  0.00184559 -0.00275554  0.00755246 -0.00051416  0.00250947
  0.00596039 -0.00864822 -0.00205869 -0.00478127 -0.00866974  0.0034173
  0.00241381 -0.00240219 -0.00191465 -0.00673097 -0.0032606   0.00131058
  0.00773834  0.00706713 -0.00359375  0.00360834 -0.00257938 -0.00471988
 -0.0036249  -0.00614664  0.00350136 -0.00778998 -0.00750817 -0.00450366
  0.00739826  0.00182725  0.00545897  0.00821633 -0.00623471 -0.00462667
  0.00768037  0.00494056  0.00466175  0.00899246  0.00881204 -0.00267612
  0.00103941  0.00548177  0.00889153  0.0098472  -0.00826505 -0.00512546
  0.00499091  0.00095595  0.00016319  0.0075043   0.00640329 -0.0072371
 -0.00259388 -0.00848373  0.00704402  0.00276653 -0.00222861  0.00187978
  0.00766395  0.00813156  0.00617421  0.00316531  0.00154916  0.00813943
  0.00131633  0.00044245 -0.00955314  0.0025241 ]",0.05760402,9
还,回；于：到；旧都：指东汉都城洛阳。,['回于到旧都指东汉都城洛阳'],"[-8.4584085e-03  6.4659393e-03 -5.7889996e-03 -1.7497480e-03
  9.7571133e-04 -1.8810487e-03 -9.1232415e-03  3.9836857e-03
 -6.5710712e-03 -8.7914653e-03  3.9116726e-03 -7.5973629e-04
  6.5105818e-03 -7.0140590e-03  7.8000309e-04 -6.8637013e-04
  5.7431636e-03 -9.7306594e-03  5.9303548e-03 -8.9796325e-03
 -7.7836933e-03  7.2776678e-04 -2.6636957e-03 -3.8921558e-03
 -5.3031812e-03  4.1107810e-03 -9.3247723e-03  1.1857295e-03
  4.2078840e-03 -2.8085470e-04 -4.9731135e-04  7.1674027e-03
 -9.5683131e-03 -9.0129124e-03  4.4411705e-03  8.7165972e-03
 -7.7953767e-03 -8.3094677e-03 -6.4214470e-04 -9.0359077e-03
  2.1205782e-03  9.2353476e-03 -6.1157141e-03 -6.7565511e-03
  8.9125093e-03 -7.5980782e-04 -3.7440455e-03 -2.7109419e-03
 -8.7512359e-03 -4.6275486e-03 -4.1529308e-03  2.4863839e-04
  6.9055316e-04  7.6253996e-03  6.8270289e-03 -1.5136850e-03
 -9.9773165e-03  2.5944256e-03 -6.1124684e-03  9.1078710e-03
  3.8047230e-03 -1.0059155e-03  6.6051781e-03 -3.4930361e-03
 -3.6861014e-03 -3.3020615e-04  8.4141493e-03  5.9369840e-03
  1.5718043e-03  3.7699973e-03 -2.9827296e-03  9.2595005e-03
 -7.1316920e-03 -3.2376682e-03 -5.3001177e-03  8.7237321e-03
 -3.1250536e-03 -2.3866785e-03  7.1482109e-03 -9.7058062e-03
 -2.9008472e-03  2.8879035e-03 -6.2631345e-03  8.7612523e-03
  1.1675155e-03 -5.2295909e-03  4.9298774e-03  7.9815276e-03
  9.2825294e-04  6.8175136e-03 -6.8262648e-03 -3.6188769e-03
  9.9369856e-03  5.6760465e-03  1.5955901e-03 -3.4937453e-03
  4.4165375e-03  2.5324749e-03  8.3582196e-03 -1.5807152e-06]",0.05867555,9
此臣所以报先帝而忠陛下之职分也,这是我用来报答先帝，效忠陛下的职责本分。所以：用来...的是,['这是我用来报答先帝效忠陛下的职责本分所以用来的是'],"[ 8.5969213e-03 -5.8590295e-03 -7.6059494e-03 -1.4025867e-03
  2.9744648e-03 -1.9831157e-03  5.8881771e-03 -8.4122792e-03
 -9.0060961e-03  7.5791953e-03  6.3356413e-03 -4.0856195e-03
 -4.0202928e-03 -3.5549463e-03 -5.1817893e-05  9.0750484e-03
  9.5188618e-04 -2.0490445e-03 -3.4158814e-03 -2.0868706e-03
 -9.1953576e-03  6.8275211e-03 -9.0328362e-03 -3.0905807e-03
 -7.1195271e-03  9.0612294e-03  5.7918443e-03 -4.7887804e-04
  3.9187074e-03 -2.4324870e-03  9.8090256e-03 -3.6267508e-03
  4.8595010e-03 -3.7946510e-03  9.5509859e-03  9.4973259e-03
  6.2314663e-03 -2.4811030e-04 -1.6862452e-03 -8.6564943e-03
  9.3346573e-03 -8.4423125e-03 -6.5561975e-03  5.5810092e-03
 -2.2827517e-03  7.9754563e-03 -7.8672096e-03  9.1965441e-03
  2.2511708e-03 -8.5561238e-03  3.9443877e-03 -4.9556256e-03
  6.3843774e-03  6.5867458e-03 -8.7615130e-03  6.4632809e-03
  5.2608429e-03  6.4830971e-03 -7.0551382e-03 -6.5576625e-03
 -8.8618407e-03  5.2630780e-03 -4.0188408e-03  4.7999038e-03
  4.7952402e-03  8.0832113e-03  2.2457242e-03 -1.0835660e-03
  1.4625847e-03  2.9795598e-03 -8.7703262e-03 -5.9730494e-03
 -9.4888924e-04  4.8875120e-03 -1.6151786e-04 -9.6652079e-03
 -6.2947033e-04  7.1465359e-03  6.3339211e-03  3.4681750e-03
 -4.5987964e-03 -3.7207687e-03 -2.0783471e-03 -6.0026203e-03
 -8.5972250e-03 -5.6202413e-04  1.8025386e-03  4.8298896e-03
  3.5898781e-03  8.5548749e-03 -6.7668571e-03  9.2769675e-03
 -3.3414830e-03  8.1103086e-04 -4.2617070e-03 -4.0468206e-03
 -1.4874220e-03 -7.5095464e-03  8.9683663e-03  4.5595383e-03]",0.05988872,9
托臣以讨贼兴复之效,把讨伐曹魏复兴汉室的任务交付给我。托：托付，交付；效：效命的任务。,['把讨伐曹魏复兴汉室的任务交付给我托托付交付效效命的任务'],"[-0.00056661  0.00403419  0.00304221  0.006663    0.00981104 -0.00974246
  0.00778652 -0.00354292 -0.00757462 -0.0012754  -0.0092291   0.00857207
 -0.00079203  0.00740978  0.00696897 -0.00830984 -0.00502338  0.00910918
 -0.00917344  0.00253808 -0.00723377 -0.00856133  0.00913409  0.00380245
 -0.00580962  0.00710725  0.00536486 -0.0048229  -0.00991431 -0.00354677
  0.0051371  -0.00444615  0.00380214  0.00405015  0.00479987  0.00436558
 -0.00424285  0.00548698  0.00360813  0.00842082 -0.00642893 -0.00636344
 -0.00301328  0.00416496 -0.00939927  0.00291406  0.00583553 -0.00474758
  0.00330577  0.00950617  0.0018385  -0.0004608   0.00288624  0.00897655
 -0.000198    0.00943547 -0.00092016  0.00800096 -0.00789425 -0.00081029
  0.00726924 -0.00440446  0.00545613  0.00171524  0.00823406 -0.00100928
  0.00915809 -0.00063597  0.00527042 -0.00511837  0.00616458  0.00684506
  0.00706756  0.00461448  0.00617935  0.00730619  0.00748628  0.00063078
  0.00847548 -0.00814673 -0.00377799  0.00724618 -0.00764615 -0.00861498
 -0.00149662 -0.00690968  0.00905161  0.0088824   0.00986833  0.00123009
 -0.0018332   0.00349995  0.00655027  0.00641985 -0.0081795   0.00329114
  0.00399606 -0.00112057  0.00648567  0.00085999]",0.06180165,9
不效则治臣之罪,没有成效就治我的罪。,['没有成效就治我的罪'],"[ 6.1681615e-03 -2.0303249e-03  6.2604439e-03  1.5438080e-03
  4.4119670e-03 -9.9558607e-03  7.4709523e-03  1.6532182e-04
 -6.3773142e-03 -9.5235649e-03 -2.4877430e-04 -7.8065624e-03
  6.2346137e-03  6.9273650e-03 -4.7336901e-03  3.1877221e-03
  1.8188000e-03 -6.3566435e-03 -1.0955489e-03  4.9440502e-03
  7.2747217e-03 -4.8433541e-04 -4.1604103e-03 -7.3030745e-03
 -6.0330248e-03  8.5937129e-03  6.3371919e-03 -7.7438988e-03
  3.6271333e-04 -9.6051432e-03  6.3629709e-03 -4.8679663e-03
  1.4637387e-03 -8.2628019e-03  4.9851583e-03 -9.6655712e-03
  5.8300341e-03  3.0648375e-03 -4.4439100e-03 -7.3607578e-03
 -7.6036369e-03  1.2775958e-03  2.6408888e-03 -5.1482045e-03
 -8.0116997e-03  8.8130021e-03 -2.5609958e-03 -5.6828810e-03
 -7.1024024e-03  4.1309357e-04  9.2996014e-03  4.6997438e-03
 -3.5852240e-03 -3.7774027e-03 -8.5479859e-03  6.6347872e-03
 -9.2649646e-03 -3.7204218e-03 -3.3150923e-03 -2.2427989e-03
 -9.2351064e-03 -1.3922346e-03 -6.3252030e-03 -1.6221177e-03
  6.9139001e-05  2.1588730e-03  3.6958337e-03 -5.4750885e-03
  4.6851886e-03 -3.4157180e-03 -5.8517158e-03 -5.4205596e-03
 -6.7471578e-03 -4.4610952e-03  6.8241740e-03  5.2556456e-03
 -7.4998401e-03  2.5853347e-03  6.9976356e-03  9.2557855e-03
 -1.1935175e-03  9.0025999e-03 -2.9057299e-03 -5.8982922e-03
 -2.4407934e-03 -5.8010803e-03  4.9182512e-03  8.1529580e-03
  8.8605722e-03 -7.2208033e-03 -8.9021148e-03  5.2236998e-03
 -9.6339509e-03 -6.1648060e-03 -5.6403615e-03 -7.1392669e-03
 -8.9523196e-04 -1.2151230e-03  9.8570045e-03  3.6811924e-03]",0.059675485,9
兴德之言,发扬陛下恩德的忠言。,['发扬陛下恩德的忠言'],"[ 0.0024932   0.00599901 -0.00967168 -0.00141444  0.00511597  0.00713891
  0.00684959  0.00258041  0.00685065 -0.00888468  0.0053868  -0.00248672
  0.0037482  -0.00961514 -0.00902576  0.00498637 -0.00116344  0.00741689
 -0.00934452  0.00992217 -0.00596732  0.00052691  0.00462107 -0.00217415
  0.00734067  0.00049121 -0.0029316  -0.00113007 -0.00944432 -0.00413721
 -0.00398029  0.00820517 -0.00998273 -0.00211633  0.00738571  0.00791324
 -0.00849544  0.00133001 -0.00930664  0.00693831  0.00957765  0.00331216
 -0.00937372 -0.00061514 -0.00178478  0.00432624  0.0069674   0.0045093
 -0.00925201  0.0073875   0.00272718 -0.00078393 -0.0029064   0.00059244
 -0.00569122  0.00528476 -0.00906212  0.00029532  0.00233563  0.00240722
  0.00909089 -0.00529087  0.00962192  0.00952198 -0.00715659  0.00271944
  0.0096905   0.00301095 -0.00218099  0.00490378  0.0049269   0.00575436
 -0.00333553 -0.008082   -0.00166101 -0.00259882 -0.00319083  0.0019728
 -0.00962687  0.00988386 -0.00174588  0.00032946  0.00441504 -0.00994959
  0.00431149  0.00940397  0.00886863  0.00100371 -0.00213556 -0.00869968
  0.0062516  -0.00310211  0.00865947  0.00917639 -0.00768195 -0.00337549
  0.0052919   0.00111176 -0.00241865 -0.00346053]",0.06138782,9
察纳,识别采纳。察：明察；雅言：正确的言论，正言，合理的意见。,['识别采纳察明察雅言正确的言论正言合理的意见'],"[-0.00247023 -0.00228211  0.00874213  0.00735884 -0.00265909  0.00095197
 -0.00616555 -0.0082505  -0.00641743 -0.0029163   0.00476789 -0.0073253
  0.00563472  0.00610937 -0.00965671 -0.00549081  0.00653011 -0.00310201
  0.00952133  0.00289743  0.00540574  0.00120438 -0.00416384  0.00543877
 -0.00057763  0.00505752  0.00560552  0.00856333  0.00237453  0.00062043
  0.00492879 -0.0023974  -0.00969118 -0.00891365 -0.00892014 -0.00731558
  0.00780975 -0.00591196  0.00044967 -0.0079362  -0.00277644 -0.0099553
 -0.00908768 -0.00138494  0.00641392 -0.0076817   0.00530371 -0.00357034
 -0.00955664 -0.00386451  0.00184788 -0.00172715 -0.00965788  0.00076983
 -0.004642   -0.00354664 -0.00634337 -0.0053996   0.00246558  0.00324778
  0.00055095 -0.00779756  0.00708911 -0.00309756  0.0091621  -0.00690698
  0.0003038  -0.00949014 -0.00136402  0.00645846 -0.00625098  0.00500904
  0.00630453  0.00715194  0.00460174  0.00289847 -0.00969735  0.00661458
  0.00360354 -0.00136905 -0.00464725 -0.00028687 -0.00235662 -0.00030899
  0.00379946 -0.00857634  0.00602337  0.00703669 -0.00592993  0.00706034
 -0.00542489  0.00969186  0.00386026  0.00711784 -0.00306938  0.00864901
  0.00843021  0.00955061  0.00596449 -0.00204917]",0.05983067,9
